group,frame,object_index,class,xmin,ymin,xmax,ymax,center_x,center_y,width,height
zm7_5,37,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,37,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,38,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,38,2,zm_im,298.0,183.0,382.0,241.0,340.0,212.0,84.0,58.0
zm7_5,38,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,38,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,38,5,zm_im,202.0,236.0,273.0,322.0,237.5,279.0,71.0,86.0
zm7_5,38,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,38,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,38,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,38,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,38,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,39,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,39,2,zm_im,298.0,183.0,382.0,241.0,340.0,212.0,84.0,58.0
zm7_5,39,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,39,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,39,5,zm_im,202.0,236.0,273.0,322.0,237.5,279.0,71.0,86.0
zm7_5,39,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,39,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,39,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,39,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,39,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,40,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,40,2,zm_im,298.0,183.0,382.0,241.0,340.0,212.0,84.0,58.0
zm7_5,40,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,40,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,40,5,zm_im,202.0,236.0,273.0,322.0,237.5,279.0,71.0,86.0
zm7_5,40,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,40,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,40,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,40,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,40,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,41,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,41,2,zm_im,298.0,183.0,382.0,241.0,340.0,212.0,84.0,58.0
zm7_5,41,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,41,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,41,5,zm_im,202.0,236.0,273.0,322.0,237.5,279.0,71.0,86.0
zm7_5,41,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,41,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,41,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,41,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,41,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,42,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,42,2,zm_im,298.0,183.0,382.0,241.0,340.0,212.0,84.0,58.0
zm7_5,42,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,42,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,42,5,zm_im,202.0,236.0,273.0,322.0,237.5,279.0,71.0,86.0
zm7_5,42,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,42,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,42,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,42,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,42,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,43,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,43,2,zm_im,298.0,183.0,382.0,241.0,340.0,212.0,84.0,58.0
zm7_5,43,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,43,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,43,5,zm_im,202.0,236.0,273.0,322.0,237.5,279.0,71.0,86.0
zm7_5,43,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,43,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,43,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,43,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,43,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,44,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,44,2,zm_im,298.0,183.0,382.0,241.0,340.0,212.0,84.0,58.0
zm7_5,44,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,44,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,44,5,zm_im,202.0,236.0,273.0,322.0,237.5,279.0,71.0,86.0
zm7_5,44,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,44,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,44,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,44,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,44,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,45,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,45,2,zm_im,298.0,183.0,382.0,241.0,340.0,212.0,84.0,58.0
zm7_5,45,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,45,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,45,5,zm_im,202.0,236.0,273.0,322.0,237.5,279.0,71.0,86.0
zm7_5,45,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,45,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,45,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,45,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,45,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,46,1,zm_im,430.0,138.0,507.0,209.0,468.5,173.5,77.0,71.0
zm7_5,46,2,zm_im,298.0,183.0,382.0,241.0,340.0,212.0,84.0,58.0
zm7_5,46,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,46,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,46,5,zm_im,202.0,236.0,273.0,322.0,237.5,279.0,71.0,86.0
zm7_5,46,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,46,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,46,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,46,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,46,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,47,1,zm_im,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,47,2,zm_im,297.0,183.0,382.0,241.0,339.5,212.0,85.0,58.0
zm7_5,47,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,47,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,47,5,zm_im,202.0,236.0,273.0,322.0,237.5,279.0,71.0,86.0
zm7_5,47,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,47,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,47,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,47,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,47,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,48,1,zm_im,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,48,2,zm_im,297.0,183.0,382.0,241.0,339.5,212.0,85.0,58.0
zm7_5,48,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,48,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,48,5,zm_im,202.0,236.0,273.0,322.0,237.5,279.0,71.0,86.0
zm7_5,48,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,48,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,48,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,48,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,48,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,49,1,zm_im,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,49,2,zm_im,297.0,183.0,382.0,241.0,339.5,212.0,85.0,58.0
zm7_5,49,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,49,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,49,5,zm_im,202.0,236.0,273.0,322.0,237.5,279.0,71.0,86.0
zm7_5,49,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,49,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,49,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,49,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,49,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,50,1,zm_im,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,50,2,zm_im,297.0,183.0,382.0,241.0,339.5,212.0,85.0,58.0
zm7_5,50,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,50,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,50,5,zm_im,202.0,236.0,273.0,322.0,237.5,279.0,71.0,86.0
zm7_5,50,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,50,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,50,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,50,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,50,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,51,1,zm_im,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,51,2,zm_im,297.0,183.0,382.0,241.0,339.5,212.0,85.0,58.0
zm7_5,51,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,51,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,51,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,51,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,51,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,51,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,51,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,51,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,52,1,zm_im,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,52,2,zm_im,297.0,183.0,383.0,241.0,340.0,212.0,86.0,58.0
zm7_5,52,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,52,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,52,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,52,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,52,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,52,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,52,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,52,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,53,1,zm_im,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,53,2,zm_im,297.0,183.0,383.0,241.0,340.0,212.0,86.0,58.0
zm7_5,53,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,53,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,53,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,53,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,53,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,53,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,53,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,53,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,54,1,zm_im,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,54,2,zm_im,297.0,183.0,383.0,241.0,340.0,212.0,86.0,58.0
zm7_5,54,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,54,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,54,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,54,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,54,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,54,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,54,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,54,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,55,1,zm_im,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,55,2,zm_im,297.0,183.0,383.0,241.0,340.0,212.0,86.0,58.0
zm7_5,55,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,55,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,55,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,55,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,55,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,55,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,55,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,55,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,56,1,zm_im,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,56,2,zm_im,297.0,183.0,383.0,241.0,340.0,212.0,86.0,58.0
zm7_5,56,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,56,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,56,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,56,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,56,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,56,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,56,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,56,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,57,1,zm_im,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,57,2,zm_im,297.0,183.0,383.0,241.0,340.0,212.0,86.0,58.0
zm7_5,57,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,57,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,57,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,57,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,57,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,57,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,57,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,57,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,58,1,zm_im,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,58,2,zm_im,297.0,183.0,383.0,241.0,340.0,212.0,86.0,58.0
zm7_5,58,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,58,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,58,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,58,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,58,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,58,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,58,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,58,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,59,1,zm_im,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,59,2,zm_im,297.0,183.0,383.0,241.0,340.0,212.0,86.0,58.0
zm7_5,59,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,59,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,59,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,59,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,59,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,59,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,59,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,59,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,60,1,zm_im,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,60,2,zm_im,297.0,183.0,383.0,241.0,340.0,212.0,86.0,58.0
zm7_5,60,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,60,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,60,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,60,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,60,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,60,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,60,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,60,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,61,1,zm_el,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,61,2,zm_im,297.0,182.0,383.0,241.0,340.0,211.5,86.0,59.0
zm7_5,61,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,61,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,61,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,61,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,61,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,61,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,61,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,61,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,62,1,zm_el,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,62,2,zm_im,297.0,182.0,383.0,241.0,340.0,211.5,86.0,59.0
zm7_5,62,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,62,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,62,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,62,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,62,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,62,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,62,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,62,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,63,1,zm_el,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,63,2,zm_im,297.0,182.0,383.0,241.0,340.0,211.5,86.0,59.0
zm7_5,63,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,63,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,63,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,63,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,63,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,63,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,63,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,63,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,64,1,zm_el,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,64,2,zm_im,297.0,182.0,383.0,241.0,340.0,211.5,86.0,59.0
zm7_5,64,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,64,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,64,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,64,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,64,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,64,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,64,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,64,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,65,1,zm_el,430.0,138.0,507.0,210.0,468.5,174.0,77.0,72.0
zm7_5,65,2,zm_im,297.0,182.0,383.0,241.0,340.0,211.5,86.0,59.0
zm7_5,65,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,65,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,65,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,65,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,65,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,65,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,65,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,65,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,66,1,zm_el,430.0,138.0,507.0,211.0,468.5,174.5,77.0,73.0
zm7_5,66,2,zm_im,297.0,182.0,384.0,241.0,340.5,211.5,87.0,59.0
zm7_5,66,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,66,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,66,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
zm7_5,66,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,66,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,66,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,66,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,66,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,67,1,zm_el,430.0,138.0,507.0,211.0,468.5,174.5,77.0,73.0
zm7_5,67,2,zm_im,297.0,182.0,384.0,241.0,340.5,211.5,87.0,59.0
zm7_5,67,3,zm_im,442.0,266.0,519.0,350.0,480.5,308.0,77.0,84.0
zm7_5,67,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,67,5,zm_im,202.0,235.0,273.0,322.0,237.5,278.5,71.0,87.0
